!VNA Reflect/Linear/6 to 22/Path 4
RefreshEachScan=0TraceModes=1,1DoHist=0ActiveGraphs=1 1TraceWidths=1 1TraceColors=0 255 255;;255 200 90EndContextStartContext SweepVersion=BmsaMode=ReflectionFreqMode=0BaseFreq=0SpecialGraph=0RLCSpec=0Wait=0PlaneAdj=0Path=4SGPreset=10Offset=0IsTG=1NormRev=0VideoFilter=WideDUTDirection=0GraphData=14 1Autoscale=0 0S21Jig=Series 50 0S11Bridge=50 50 ReflectMinMaxXAxis=6 22MinMaxY1Axis=1 3MinMaxY2Axis=-20 0IsLinear=1 1 1NumSteps=1600SweepDir=1EndContext
! OSL Calibration Data
!
!01/20/22; 12:11:44
!Linear Sweep; Path 4; S11Jig=Reflect; S11BridgeR0=50; S21Jig=Series; S21JigR0=50
!
!  MHz    A_real   A_imag   B_real   B_imag     C_Real     C_Imag     RefDB     RefDeg
19.19 0.69246994 0.11993326 0.09341530 0.36515051e-1 -0.21411475 0.15644831 -38.77882 -19.2
19.2 0.69193788 0.11785381 0.94161697e-1 0.35168157e-1 -0.21390042 0.15302197 -38.77122 -18.66
19.21 0.69241853 0.12233996 0.09235400 0.37088631e-1 -0.21522746 0.15942859 -38.78986 -19.45
19.22 0.6927117 0.12577289 0.93634938e-1 0.37375497e-1 -0.21365336 0.16314839 -38.78601 -19.26
19.23 0.69088895 0.12237194 0.92716076e-1 0.35460463e-1 -0.21639498 0.1578324 -38.78216 -19.04
19.24 0.69147909 0.1202873 0.93079834e-1 0.35469295e-1 -0.21544107 0.15575659 -38.7858 -18.65
19.25 0.69272966 0.11585784 0.93885949e-1 0.35776475e-1 -0.21338439 0.15163432 -38.78195 -18.65
19.26 0.69271638 0.12060644 0.93748774e-1 0.36494583e-1 -0.21353485 0.15710103 -38.79309 -19.11
19.27 0.6927588 0.11839815 0.93517222e-1 0.36611347e-1 -0.21372397 0.1550095 -38.80423 -19.08
19.28 0.69186169 0.11881558 0.93463316e-1 0.35428738e-1 -0.21467499 0.15424432 -38.77789 -18.55
19.29 0.69459294 0.11744244 0.93976719e-1 0.36866921e-1 -0.21143035 0.15430936 -38.81152 -19.35
19.3 0.69190193 0.11982508 0.93624687e-1 0.35733069e-1 -0.21447339 0.15555815 -38.78518 -19.55
19.31 0.69262737 0.12047854 0.93417342e-1 0.36628666e-1 -0.21395529 0.15710721 -38.79632 -19.28
19.32 0.69325796 0.12221546 0.92770335e-1 0.36974079e-1 -0.2139717 0.15918954 -38.79997 -19.77
19.33 0.69236534 0.11620889 0.92827758e-1 0.34559223e-1 -0.21480691 0.15076811 -38.79612 -18.99
19.34 0.6938038 0.11822202 0.93893692e-1 0.36720939e-1 -0.21230251 0.15494296 -38.79602 -19.05
19.35 0.6920422 0.1215244 0.09282840 0.36828352e-1 -0.2151294 0.15835275 -38.80341 -19.59
19.36 0.69389962 0.12279646 0.9406312e-1 0.36163969e-1 -0.21203726 0.15896043 -38.81455 -19.44
19.37 0.69336093 0.1260048 0.9287575e-1 0.37637422e-1 -0.21376332 0.16364222 -38.8107 -20.01
19.38 0.69459499 0.12094822 0.94181156e-1 0.36341483e-1 -0.21122386 0.15728971 -38.81434 -19.32
19.39 0.69285911 0.12084669 0.92555015e-1 0.36701193e-1 -0.21458588 0.15754788 -38.803 -19.35
19.4 0.69337426 0.12197976 0.93590453e-1 0.37017297e-1 -0.21303529 0.15899705 -38.79915 -19.57
19.41 0.69290914 0.13240136 0.92804058e-1 0.38383783e-1 -0.21428681 0.17078514 -38.81404 -20.42
19.42 0.69397361 0.12480928 0.93402879e-1 0.36547783e-1 -0.21262352 0.16135706 -38.82892 -19.95
19.43 0.69457175 0.12536312 0.9307075e-1 0.37962522e-1 -0.2123575 0.16332564 -38.82507 -20.39
19.44 0.69325693 0.12057469 0.93192731e-1 0.36728383e-1 -0.21355034 0.15730307 -38.82872 -19.97
19.45 0.6948424 0.11701977 0.92998014e-1 0.37102445e-1 -0.21215958 0.15412222 -38.82487 -19.8
19.46 0.69384254 0.12921189 0.93526982e-1 0.38224793e-1 -0.21263048 0.16743669 -38.82102 -20.38
19.47 0.69540029 0.12157951 0.93970719e-1 0.36524334e-1 -0.21062899 0.15810384 -38.83216 -19.79
19.48 0.69455983 0.12144113 0.93272566e-1 0.37230852e-1 -0.21216761 0.15867198 -38.82456 -19.53
19.49 0.69508137 0.11805754 0.93542974e-1 0.36546134e-1 -0.21137566 0.15460368 -38.82446 -20.02
19.5 0.69608764 0.12097255 0.94147633e-1 0.03702880 -0.20976472 0.15800136 -38.84684 -20
19.51 0.69418951 0.12600538 0.93458266e-1 0.03711600 -0.21235223 0.16312138 -38.82425 -20.17
19.52 0.69413602 0.12696901 0.93708524e-1 0.36478914e-1 -0.21215546 0.16344792 -38.80915 -20.15
19.53 0.69434952 0.11894289 0.93711697e-1 0.37652863e-1 -0.21193878 0.15659575 -38.82779 -19.85
19.54 0.69589656 0.11875047 0.93379471e-1 0.36726683e-1 -0.21072397 0.15547715 -38.85018 -19.84
19.55 0.69460908 0.11968503 0.93525933e-1 0.36351456e-1 -0.21186499 0.15603648 -38.83133 -19.91
19.56 0.69487246 0.12520681 0.93419687e-1 0.03674250 -0.21170786 0.16194931 -38.84248 -20.39
19.57 0.69554977 0.11955348 0.93763147e-1 0.03740770 -0.21068708 0.15696118 -38.83488 -19.97
19.58 0.694695 0.12332507 0.92564414e-1 0.38057832e-1 -0.21274059 0.1613829 -38.83102 -20.37
19.59 0.69405238 0.11838475 0.93755574e-1 0.36478388e-1 -0.21219205 0.15486314 -38.83467 -20.17
19.6 0.69504703 0.1230689 0.93876564e-1 0.37358022e-1 -0.21107641 0.16042693 -38.83831 -20.35
19.61 0.69576013 0.12625926 0.93392217e-1 0.37165277e-1 -0.21084765 0.16342453 -38.84571 -20.19
19.62 0.69574991 0.12077527 0.93669814e-1 0.36935296e-1 -0.21058028 0.15771057 -38.83811 -20.3
19.63 0.69449543 0.12257315 0.93722567e-1 0.37391513e-1 -0.211782 0.15996466 -38.82676 -20.51
19.64 0.69696307 0.12454321 0.94012644e-1 0.38538228e-1 -0.20902429 0.16308143 -38.8529 -20.5
19.65 0.69635454 0.12696055 0.93679585e-1 0.37147123e-1 -0.20996587 0.16410768 -38.84155 -20.76
19.66 0.69559161 0.12534851 0.93277175e-1 0.35917871e-1 -0.21113121 0.16126638 -38.84519 -20.43
19.67 0.69508216 0.12267045 0.93667272e-1 0.37996253e-1 -0.21125057 0.16066671 -38.84509 -20.62
19.68 0.69614981 0.11782505 0.93613181e-1 0.36366561e-1 -0.21023701 0.15419161 -38.84874 -20.18
19.69 0.695039 0.12711634 0.92991177e-1 0.38385171e-1 -0.21196982 0.16550151 -38.84488 -21.12
19.7 0.69601359 0.1239882 0.94259914e-1 0.37339172e-1 -0.2097265 0.16132737 -38.84853 -20.79
19.71 0.6958871 0.12529421 0.92710963e-1 0.38042441e-1 -0.21140194 0.16333665 -38.84468 -21.03
19.72 0.69535383 0.12050523 0.93572598e-1 0.35507524e-1 -0.21107357 0.15601276 -38.84458 -20.14
19.73 0.69764337 0.12406103 0.94131257e-1 0.37897786e-1 -0.20822538 0.16195882 -38.87071 -20.73
19.74 0.69651243 0.12410189 0.09394240 0.37897989e-1 -0.20954517 0.16199988 -38.85561 -20.89
19.75 0.69619349 0.12820865 0.93170367e-1 0.03897400 -0.21063614 0.16718266 -38.85926 -21.51
19.76 0.69687415 0.12650039 0.93585984e-1 0.37147817e-1 -0.20953986 0.16364821 -38.8629 -21.05
19.77 0.69735997 0.12659929 0.9478645e-1 0.36594055e-1 -0.20785358 0.16319334 -38.87779 -20.95
19.78 0.69685056 0.12524082 0.94458065e-1 0.38259455e-1 -0.20869137 0.16350028 -38.86645 -21.28
19.79 0.69765074 0.12190345 0.94265777e-1 0.3684749e-1 -0.20808348 0.15875094 -38.87009 -20.97
19.8 0.69744563 0.11917061 0.94383375e-1 0.36665764e-1 -0.208171 0.15583638 -38.86249 -20.86
19.81 0.69714896 0.12539442 0.9459243e-1 0.3636747e-1 -0.20825861 0.16176189 -38.87738 -21.28
19.82 0.69902069 0.12301872 0.94518934e-1 0.3751814e-1 -0.20646038 0.16053685 -38.87728 -20.91
19.83 0.6962271 0.13004284 0.09317900 0.36291512e-1 -0.21059389 0.16633435 -38.88092 -21.5
19.84 0.69689234 0.12521929 0.0932368 0.37670112e-1 -0.20987086 0.1628894 -38.87707 -21
19.85 0.69727373 0.12331783 0.9415733e-1 0.36162469e-1 -0.20856894 0.1594803 -38.85823 -20.55
19.86 0.69694663 0.12507812 0.94281336e-1 0.38111275e-1 -0.20877203 0.1631894 -38.88811 -21.53
19.87 0.69801356 0.12169992 0.93980248e-1 0.37570392e-1 -0.20800619 0.15927031 -38.88801 -21.44
19.88 0.69806103 0.12110781 0.94107774e-1 0.3604923e-1 -0.2078312 0.15715704 -38.87666 -20.71
19.89 0.69865098 0.12506482 0.93326459e-1 0.38485448e-1 -0.20802256 0.16355027 -38.89155 -21.61
19.9 0.69825642 0.12058329 0.9392871e-1 0.3781624e-1 -0.20781488 0.15839953 -38.89894 -21.11
19.91 0.69822518 0.12355642 0.94245636e-1 0.37848294e-1 -0.20752919 0.16140472 -38.89134 -21.13
19.92 0.69798158 0.12723808 0.93970718e-1 0.38062059e-1 -0.2080477 0.16530014 -38.88 -21.64
19.93 0.69858364 0.12772353 0.94187466e-1 0.38226416e-1 -0.20722889 0.16594994 -38.89114 -21.78
19.94 0.69792917 0.12351458 0.93285473e-1 0.3801213e-1 -0.20878535 0.16152671 -38.89478 -21.4
19.95 0.69760305 0.12807538 0.93198217e-1 0.38794673e-1 -0.20919873 0.16687005 -38.88718 -21.83
19.96 0.69871681 0.12421221 0.093851 0.37423767e-1 -0.20743219 0.16163597 -38.89458 -21.6
19.97 0.69932774 0.12709083 0.94214239e-1 0.38160696e-1 -0.20645803 0.16525153 -38.90197 -21.62
19.98 0.69905636 0.12564747 0.94175786e-1 0.37077843e-1 -0.20676785 0.16272531 -38.90187 -21.43
19.99 0.69958297 0.11831442 0.94037785e-1 0.37308156e-1 -0.20637925 0.15562257 -38.89802 -21.46
20 0.69855667 0.1292001 0.09382320 0.38193062e-1 -0.20762012 0.16739316 -38.89416 -21.96
20.01 0.69683158 0.12868022 0.93459781e-1 0.38045122e-1 -0.20970864 0.16672535 -38.88638 -22.18
20.02 0.69777878 0.1288043 0.93766748e-1 0.37751033e-1 -0.20845447 0.16655534 -38.88984 -22.12
20.03 0.69966266 0.13260973 0.93709571e-1 0.38700856e-1 -0.20662777 0.17131059 -38.9008 -22.34
20.04 0.69988184 0.12965499 0.93810313e-1 0.38915063e-1 -0.20630784 0.16857005 -38.91175 -22.4
20.05 0.69902704 0.12494105 0.93929391e-1 0.03722720 -0.20704357 0.16216826 -38.91147 -21.79
20.06 0.69980829 0.12682812 0.09334670 0.38436621e-1 -0.20684501 0.16526475 -38.90743 -21.96
20.07 0.69949746 0.12308339 0.94303136e-1 0.35164729e-1 -0.20619941 0.15824812 -38.90339 -21.17
20.08 0.69977674 0.1225211 0.94041947e-1 0.37652179e-1 -0.20618131 0.16017328 -38.92185 -22.04
20.09 0.69901742 0.13462186 0.92958034e-1 0.38011198e-1 -0.20802454 0.17263305 -38.89532 -22.32
20.1 0.70040608 0.12896613 0.93763546e-1 0.3868484e-1 -0.20583037 0.16765097 -38.91377 -22.16
20.11 0.69953365 0.12568297 0.93857531e-1 0.37407386e-1 -0.20660882 0.16309035 -38.89849 -22.16
20.12 0.70092018 0.12349326 0.9412056e-1 0.36980227e-1 -0.20495926 0.16047349 -38.9132 -21.49
20.13 0.69927188 0.13107829 0.94133793e-1 0.03824290 -0.20659432 0.1693212 -38.91291 -22.52
20.14 0.70075275 0.1272655 0.93802737e-1 0.39161612e-1 -0.20544451 0.16642711 -38.91637 -22.57
20.15 0.70073854 0.1264595 0.09385140 0.38701923e-1 -0.20541005 0.16516143 -38.92733 -22.28
20.16 0.70017864 0.12666538 0.93653299e-1 0.37800367e-1 -0.20616806 0.16446575 -38.91954 -22.22
20.17 0.70042323 0.1258174 0.94028338e-1 0.37095631e-1 -0.20554844 0.16291303 -38.923 -22.15
20.18 0.7006224 0.12446815 0.94263642e-1 0.38737237e-1 -0.20511396 0.16320539 -38.91897 -22.5
20.19 0.70025161 0.12643096 0.95762542e-1 0.37124615e-1 -0.20398585 0.16355557 -38.91868 -22.08
20.2 0.700738 0.12858398 0.93877375e-1 0.3817692e-1 -0.20538463 0.1667609 -38.93338 -22.48
20.21 0.70031936 0.12778048 0.94292132e-1 0.37733253e-1 -0.20538851 0.16551374 -38.92185 -22.61
20.22 0.70178365 0.12179585 0.09463100 0.03626860 -0.20358534 0.15806445 -38.92531 -22.06
20.23 0.70039395 0.13001781 0.93912087e-1 0.38669424e-1 -0.20569396 0.16868724 -38.91753 -23.02
20.24 0.70197399 0.12305853 0.09338040 0.38469562e-1 -0.2046456 0.16152809 -38.92473 -22.81
20.25 0.70079853 0.13122066 0.93797355e-1 0.38488225e-1 -0.20540411 0.16970889 -38.92819 -22.57
20.26 0.70159319 0.13442664 0.93660522e-1 0.39275117e-1 -0.20474628 0.17370175 -38.9354 -23.29
20.27 0.70136593 0.12155707 0.93767962e-1 0.3786568e-1 -0.2048661 0.15942275 -38.93511 -22.47
20.28 0.7001483 0.12416992 0.93786934e-1 0.03770210 -0.20606476 0.16187203 -38.93108 -22.63
20.29 0.70257287 0.13225158 0.09435870 0.03873780 -0.20306842 0.17098939 -38.94953 -23.17
20.3 0.70294136 0.12792353 0.93669423e-1 0.38799145e-1 -0.20338921 0.16672267 -38.95299 -22.84
20.31 0.70338093 0.13500498 0.94411843e-1 0.40211649e-1 -0.20220722 0.17521662 -38.95645 -23.48
20.32 0.70145905 0.12722627 0.0941879 0.38226592e-1 -0.20435305 0.16545286 -38.92618 -22.72
20.33 0.70213647 0.13469267 0.93445386e-1 0.39896394e-1 -0.20441814 0.17458906 -38.94838 -23.41
20.34 0.70135765 0.12520255 0.94748119e-1 0.38011685e-1 -0.20389423 0.16321424 -38.92185 -22.74
20.35 0.70145959 0.12801255 0.93797165e-1 0.38258818e-1 -0.20474324 0.16627136 -38.9553 -23.17
20.36 0.70250094 0.12803135 0.93502211e-1 0.37360362e-1 -0.20399685 0.16539171 -38.93627 -22.87
20.37 0.70246547 0.12624745 0.94067357e-1 0.38983211e-1 -0.20346717 0.16523066 -38.94348 -23.12
20.38 0.70246601 0.12492428 0.94013573e-1 0.38653653e-1 -0.20352041 0.16357793 -38.94319 -22.75
20.39 0.70217918 0.1327001 0.93056151e-1 0.39136317e-1 -0.20476467 0.17183642 -38.95415 -23.63
20.4 0.70210787 0.12830175 0.93595276e-1 0.38290838e-1 -0.20429686 0.16659259 -38.94261 -23.42
20.41 0.70210462 0.12572452 0.93911217e-1 0.39129933e-1 -0.20398416 0.16485445 -38.93483 -23.21
20.42 0.7019048 0.1406636 0.93305314e-1 0.39778843e-1 -0.20478989 0.18044244 -38.96078 -23.9
20.43 0.70342414 0.12570815 0.94506186e-1 0.38259747e-1 -0.20206967 0.1639679 -38.95674 -23.23
20.44 0.70227721 0.12085034 0.94470793e-1 0.37403633e-1 -0.203252 0.15825397 -38.94521 -22.61
20.45 0.70299783 0.13043338 0.93375711e-1 0.39501073e-1 -0.20362646 0.16993445 -38.95242 -23.55
20.46 0.70199822 0.1302859 0.9354864e-1 0.38405246e-1 -0.20445313 0.16869114 -38.95588 -23.65
20.47 0.70313417 0.131305 0.94725846e-1 0.39004499e-1 -0.20213998 0.1703095 -38.96309 -23.39
20.48 0.70324726 0.12806094 0.94054151e-1 0.38900821e-1 -0.20269859 0.16696176 -38.9628 -23.25
20.49 0.70453653 0.12486121 0.95183446e-1 0.03799360 -0.20028003 0.16285481 -38.9775 -22.78
20.5 0.70439437 0.12721503 0.95041657e-1 0.38110192e-1 -0.20056398 0.16532522 -38.96972 -22.92
20.51 0.70335179 0.13138715 0.93654534e-1 0.3917654e-1 -0.20299367 0.17056369 -38.95069 -23.85
20.52 0.70284792 0.12620474 0.93341097e-1 0.39582498e-1 -0.20381098 0.16578724 -38.9504 -23.6
20.53 0.70436826 0.12765039 0.93690119e-1 0.38635412e-1 -0.20194162 0.1662858 -38.96886 -23.81
20.54 0.70276272 0.13051557 0.94175897e-1 0.3860515e-1 -0.20306138 0.16912072 -38.94983 -23.3
20.55 0.70268808 0.13135288 0.93380924e-1 0.4015823e-1 -0.203931 0.17151111 -38.94954 -23.9
20.56 0.70216568 0.1319969 0.93547776e-1 0.38978499e-1 -0.20428655 0.1709754 -38.96424 -23.86
20.57 0.70282861 0.12948135 0.94225168e-1 0.39860422e-1 -0.20294622 0.16934177 -38.96396 -23.7
20.58 0.70384734 0.13409424 0.93924061e-1 0.39327814e-1 -0.20222859 0.17342206 -38.97116 -24.06
20.59 0.70280104 0.1339157 0.93424116e-1 0.39387054e-1 -0.20377484 0.17330276 -38.97088 -24.57
20.6 0.703919 0.1295841 0.9400577e-1 0.39246376e-1 -0.20207523 0.16883048 -38.97059 -23.64
20.61 0.70456733 0.13178241 0.94332078e-1 0.40061023e-1 -0.2011006 0.17184344 -38.98154 -24.15
20.62 0.70514735 0.1302908 0.94493625e-1 0.3945005e-1 -0.20035903 0.16974085 -38.98126 -23.8
20.63 0.70450343 0.13161673 0.93945261e-1 0.39163363e-1 -0.20155131 0.1707801 -38.96972 -24.14
20.64 0.70389668 0.13174826 0.94399773e-1 0.0389859 -0.20170355 0.17073416 -38.96944 -23.81
20.65 0.70386355 0.1300737 0.94343239e-1 0.39580766e-1 -0.20179321 0.16965446 -38.98789 -24.28
20.66 0.70476814 0.12852742 0.93939672e-1 0.38719139e-1 -0.20129219 0.16724656 -38.98385 -23.77
20.67 0.70394083 0.13994632 0.94365924e-1 0.38837036e-1 -0.20169324 0.17878336 -38.97232 -24.82
20.68 0.70514375 0.13285847 0.94122119e-1 0.38736696e-1 -0.20073413 0.17159516 -38.98702 -23.81
20.69 0.7057907 0.12854374 0.94298233e-1 0.38770691e-1 -0.19991107 0.16731443 -38.98674 -24.08
20.7 0.70623242 0.12420005 0.95669961e-1 0.37242464e-1 -0.19809762 0.16144252 -38.98645 -23.85
20.71 0.70478204 0.12788828 0.94602229e-1 0.3837552e-1 -0.20061573 0.1662638 -38.98991 -23.97
20.72 0.70405445 0.12649989 0.94596733e-1 0.3908657e-1 -0.20134881 0.16558646 -38.98212 -24.01
20.73 0.705305 0.13221294 0.94015476e-1 0.39791062e-1 -0.20067952 0.172004 -38.97809 -24.63
20.74 0.70510391 0.12955013 0.9431068e-1 0.39315697e-1 -0.20058541 0.16886583 -38.98155 -23.96
20.75 0.70595108 0.13180581 0.95060093e-1 0.39355743e-1 -0.19898883 0.17116155 -38.99625 -24.03
20.76 0.70655177 0.12458352 0.95052024e-1 0.3855798e-1 -0.1983962 0.1631415 -38.99597 -23.79
20.77 0.70592873 0.12952282 0.9458903e-1 0.39451113e-1 -0.19948224 0.16897393 -38.99568 -24.53
20.78 0.70462286 0.1259587 0.94451826e-1 0.38161015e-1 -0.20092531 0.16411972 -38.9804 -24.07
20.79 0.70571831 0.13082312 0.94420671e-1 0.40079197e-1 -0.19986102 0.17090232 -38.99885 -24.59
20.8 0.70619596 0.13104694 0.95038871e-1 0.39638733e-1 -0.19876517 0.17068567 -39.01355 -24.47
20.81 0.7059218 0.13719773 0.94848714e-1 0.03917130 -0.19922948 0.17636904 -38.99827 -24.85
20.82 0.70641055 0.12947474 0.94190673e-1 0.39942772e-1 -0.19939878 0.16941751 -39.00173 -24.62
20.83 0.70572982 0.132199 0.94412285e-1 0.39416091e-1 -0.19985789 0.17161509 -38.99395 -24.85
20.84 0.70593247 0.13172046 0.09431580 0.39646712e-1 -0.19975173 0.17136717 -39.00491 -24.94
20.85 0.70682505 0.12723191 0.95053456e-1 0.38906764e-1 -0.1981215 0.16613867 -39.01211 -24.19
20.86 0.7069045 0.13415438 0.09428020 0.39844911e-1 -0.19881529 0.17399929 -39.01183 -24.81
20.87 0.70635528 0.13115429 0.94327766e-1 0.03984560 -0.19931695 0.1709999 -39.00404 -25.19
20.88 0.70545865 0.13146157 0.93935674e-1 0.39641347e-1 -0.20060568 0.17110292 -39.0075 -24.74
20.89 0.7071025 0.13531539 0.94329817e-1 0.40293467e-1 -0.19856769 0.17560885 -39.02221 -25.27
20.9 0.70555823 0.13337855 0.94447274e-1 0.0386394 -0.1999945 0.17201795 -38.99943 -24.79
20.91 0.70723703 0.12667874 0.09464450 0.38739375e-1 -0.19811847 0.16541812 -39.01039 -24.62
20.92 0.70706318 0.13101256 0.94040416e-1 0.03916450 -0.1988964 0.17017706 -39.02134 -25.22
20.93 0.70676569 0.12999736 0.94067451e-1 0.03921430 -0.19916686 0.16921166 -39.02855 -24.82
20.94 0.70773666 0.1308528 0.94620025e-1 0.03994960 -0.19764332 0.1708024 -39.01702 -25.26
20.95 0.70658225 0.13356266 0.94190074e-1 0.38918542e-1 -0.19922767 0.1724812 -39.01673 -25.65
20.96 0.70710395 0.13491408 0.94491639e-1 0.39798274e-1 -0.19840441 0.17471236 -39.01269 -25.24
20.97 0.70797041 0.12960387 0.94654961e-1 0.39867063e-1 -0.19737462 0.16947093 -39.03115 -24.98
20.98 0.70604886 0.12888127 0.09475110 0.39751882e-1 -0.19920004 0.16863316 -39.00462 -24.8
20.99 0.70618368 0.13581807 0.93841285e-1 0.4020104e-1 -0.19997504 0.17601911 -39.01183 -25.45
21 0.70710224 0.13086526 0.94685362e-1 0.39219961e-1 -0.1982124 0.17008522 -39.02653 -25.21
21.01 0.70737699 0.13454513 0.94275416e-1 0.39629736e-1 -0.19834759 0.17417486 -39.03749 -25.59
21.02 0.70801756 0.12866129 0.94256019e-1 0.39447477e-1 -0.19772642 0.16810877 -39.01097 -25.16
21.03 0.70685293 0.13805295 0.93812453e-1 0.40712963e-1 -0.19933462 0.17876591 -39.01817 -25.82
21.04 0.70827563 0.13338937 0.93723782e-1 0.40363838e-1 -0.19800059 0.17375321 -39.03663 -25.48
21.05 0.70814482 0.13282468 0.9382033e-1 0.40250216e-1 -0.19803485 0.1730749 -39.02135 -25.43
21.06 0.70951878 0.140785 0.95120386e-1 0.41044057e-1 -0.19536084 0.18182906 -39.04355 -25.96
21.07 0.70804288 0.13746691 0.93893187e-1 0.39855293e-1 -0.19806394 0.1773222 -39.02452 -25.91
21.08 0.70945128 0.13351675 0.94129361e-1 0.38951169e-1 -0.19641936 0.17246791 -39.04297 -25.4
21.09 0.70867405 0.13822158 0.93609721e-1 0.04128680 -0.19771623 0.17950839 -39.03144 -25.93
21.1 0.7079858 0.13526468 0.09431730 0.40210284e-1 -0.1976969 0.17547496 -39.03115 -25.71
21.11 0.70818442 0.13109713 0.95931063e-1 0.38992578e-1 -0.19588452 0.17008971 -39.01587 -25.46
21.12 0.70842576 0.13562884 0.94420315e-1 0.40644277e-1 -0.19715393 0.17627312 -39.03432 -25.92
21.13 0.70862556 0.13451401 0.94262463e-1 0.39546877e-1 -0.19711198 0.17406088 -39.04153 -25.41
21.14 0.70866959 0.12822104 0.95025248e-1 0.39671996e-1 -0.19630516 0.16789303 -39.02625 -25.23
21.15 0.70904967 0.12976963 0.94934946e-1 0.40571544e-1 -0.19601538 0.17034117 -39.04095 -25.57
21.16 0.70957981 0.13171867 0.09532070 0.39074438e-1 -0.19509948 0.17079311 -39.04442 -25.32
21.17 0.70979773 0.13602109 0.94786863e-1 0.39553048e-1 -0.1954154 0.17557414 -39.04788 -26.01
21.18 0.70807276 0.13481617 0.94137649e-1 0.3984277e-1 -0.19778959 0.17465894 -39.03634 -25.74
21.19 0.70940317 0.136459 0.94230111e-1 0.41855455e-1 -0.19636672 0.17831446 -39.05105 -26.4
21.2 0.70907545 0.13433657 0.94123665e-1 0.40438718e-1 -0.19680088 0.17477529 -39.062 -26.33
21.21 0.70907216 0.1361944 0.9467338e-1 0.41066956e-1 -0.19625446 0.17726135 -39.05797 -26.46
21.22 0.71042508 0.13486624 0.94735652e-1 0.41035045e-1 -0.19483926 0.17590128 -39.05393 -26.32
21.23 0.70866892 0.1344654 0.94112735e-1 0.4135179e-1 -0.19721835 0.17581719 -39.0424 -26.01
21.24 0.70895093 0.13643546 0.93238434e-1 0.40928811e-1 -0.19781064 0.17736427 -39.03836 -26.04
21.25 0.70981424 0.13163631 0.94746275e-1 0.39419668e-1 -0.19543949 0.17105598 -39.03807 -25.93
21.26 0.70905194 0.13516591 0.94404963e-1 0.41126838e-1 -0.1965431 0.17629275 -39.04903 -26.05
21.27 0.71145272 0.12702312 0.94849598e-1 0.39055455e-1 -0.19369768 0.16607858 -39.06374 -25.42
21.28 0.71071487 0.13939177 0.94246873e-1 0.40823329e-1 -0.19503826 0.1802151 -39.07469 -26.5
21.29 0.71161559 0.13537062 0.09423330 0.41738778e-1 -0.1941511 0.1771094 -39.05192 -26.38
21.3 0.70996349 0.1341713 0.09439760 0.39681097e-1 -0.19563891 0.1738524 -39.05912 -25.87
21.31 0.70967704 0.13865769 0.93998215e-1 0.40171222e-1 -0.19632474 0.17882891 -39.05134 -26.62
21.32 0.71183109 0.12655 0.95767362e-1 0.39511572e-1 -0.19240154 0.16606158 -39.0623 -25.62
21.33 0.71166349 0.12913522 0.95498242e-1 0.39810761e-1 -0.19283827 0.16894598 -39.0695 -26.3
21.34 0.71083932 0.12688203 0.9597645e-1 0.38523924e-1 -0.19318423 0.16540595 -39.06172 -25.75
21.35 0.71079127 0.12754715 0.9535278e-1 0.38525024e-1 -0.19385595 0.16607218 -39.05768 -26.02
21.36 0.71111906 0.13411667 0.94763037e-1 0.40635068e-1 -0.19411791 0.17475174 -39.08363 -26.26
21.37 0.71100714 0.12794476 0.94852427e-1 0.39969725e-1 -0.19414044 0.16791448 -39.04212 -25.31
21.38 0.71227483 0.1358936 0.09454620 0.40913795e-1 -0.19317897 0.17680739 -39.07931 -26.85
21.39 0.71139836 0.13468115 0.09511890 0.40709076e-1 -0.19348273 0.17539023 -39.07902 -26.54
21.4 0.71120414 0.13198555 0.95122568e-1 0.40926893e-1 -0.1936733 0.17291245 -39.07498 -26.58
21.41 0.71112536 0.13609544 0.94622488e-1 0.40398956e-1 -0.19425215 0.17649439 -39.07095 -26.31
21.42 0.71107579 0.13302691 0.95246687e-1 0.41315643e-1 -0.19367753 0.17434255 -39.06316 -26.69
21.43 0.70984289 0.13566888 0.93694197e-1 0.40875579e-1 -0.19646291 0.17654446 -39.05538 -26.92
21.44 0.71059529 0.1300859 0.94946347e-1 0.40204584e-1 -0.19445836 0.17029049 -39.06634 -26.52
21.45 0.71653115 0.14571239 0.98820935e-1 0.44432622e-1 -0.18464791 0.19014501 -39.16725 -27.65
21.46 0.71072045 0.137074 0.94761822e-1 0.40184975e-1 -0.19451773 0.17725897 -39.07326 -26.97
21.47 0.71198135 0.13261476 0.95110236e-1 0.40273982e-1 -0.19290841 0.17288875 -39.06922 -26.86
21.48 0.71183483 0.13738475 0.94560477e-1 0.40880789e-1 -0.19360469 0.17826554 -39.07643 -27.36
21.49 0.71226813 0.13758219 0.94813595e-1 0.3971973e-1 -0.19291828 0.17730192 -39.07989 -26.92
21.5 0.71273423 0.13534799 0.95258116e-1 0.41064051e-1 -0.19200766 0.17641204 -39.0721 -26.84
21.51 0.71324468 0.13084085 0.09509390 0.39739646e-1 -0.19166141 0.1705805 -39.08306 -26.65
21.52 0.7118663 0.13520828 0.95002993e-1 0.4063985e-1 -0.19313071 0.17584813 -39.07902 -27.2
21.53 0.71270605 0.13745628 0.94285551e-1 0.41290366e-1 -0.1930084 0.17874665 -39.09373 -27.29
21.54 0.7114288 0.13451486 0.94015615e-1 0.40801132e-1 -0.19455559 0.17531599 -39.0822 -27.14
